Tweet,Target,Stance
@realDonaldTrump You are absolutely right on the border! Bush and company are afraid to address it. #MakeAmericaGreatAgain #SemST,Donald Trump,0
"@NBC to #Trump: ""HOW DARE YOU POINT OUT THAT OBAMA CAUSES AMERICAN GIRLS TO BE RAPED EVERY MONTH CROSSING INTO USA!"" #ccot #tcot #SemST",Donald Trump,0
"@NBC to realDonaldTrump : ""HOW DARE YOU POINT OUT THAT OBAMA CAUSES 1000 GIRLS TO BE RAPED EVERY DAY CROSSING INTO USA!"" #ccot #tcot #SemST",Donald Trump,0
"Have you noticed how often the concept of ""living within your means"" is now described as ""ruthless austerity?""- #SemST",Donald Trump,0
"Have you noticed how often the concept of ""living to your means"" is now described as ""ruthless austerity?""#tcot #SemST",Donald Trump,0
You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCar#tcot @realDonaldTrump #SemST,Donald Trump,0
You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCar#tcot @realDonaldTrump #SemST,Donald Trump,0
Translation: I do not understand why the Republicans don't dismiss him. #Republicans #SemST,Donald Trump,0
Translation: I do not understand why the Republicans will dismiss him. #Republicans #SemST,Donald Trump,0
"Good morning! I wake up on 8 pm, but at 10 pm... That's Only Holiday :) #holiday #summer #sunrise #wakacyjnefolllowme #SemST",Donald Trump,2
"Good morning. I wake up on 8 pm, but is 10 pm. That's Only Holiday :) #holiday #summer #sunrise #wakacyjnefollwspree #SemST",Donald Trump,2
"If You Disagree With Montel, You Are A Racist. #SemST",Donald Trump,2
If You Disagree With Montelle You Are A Racist. #SemST,Donald Trump,2
"Please, understand that Donald Trump mouth is full of shit due to his Mexican maid having access to his toothbrush. #SemST",Donald Trump,0
"Please, understand that Donald Trump mouth is full of shit due to his Mexican maid having access to his toothbrush. #SemST",Donald Trump,0
By his immigration policies and wr drunk #Obama is setting himself up 2 b prez of Mex when he gets evicted from WH #tcot #SemST,Donald Trump,2
With his immigration policies /wr drunk #Obama is setting himself up 2 b prez of Mex when he gets evicted from WH #tcot #SemST,Donald Trump,2
You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech. #SemST,Donald Trump,0
You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech. #SemST,Donald Trump,0
Americans of all pol parties are trusting you @realDonaldTrump - we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain #SemST,Donald Trump,1
Americans of all pol backgrounds are trusting you @realDonaldTrump because we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain #SemST,Donald Trump,1
"White, male, hetero, homeschooler, politician, gun-owner, conservator, pro-life, citizen... Things that make a man un-american #SemST",Donald Trump,2
"White, male, hetero, homeschooler, politician, gun-owner, conservative, pro-life, citizen. Things that make a man un-american #SemST",Donald Trump,2
"Really @CNN? You're asking aloud whether a Mexican who lives down to a stereotype, validates the stereoright? #immigration #SemST",Donald Trump,2
"Really @CNN? Are you asking aloud whether a Mexican who lives down to a stereotype, validates the stereotype? #immigration #SemST",Donald Trump,2
#whodoesn't love @SheriffClarke! The man who doesn't mince words!He's not going to sugarcoat it for you folks! #alllifematters #SemST,Donald Trump,2
Who doesn't love @SheriffClarke! A man who doesn't mince words!He's not going to sugarcoat it for you folks! #alllifematters #SemST,Donald Trump,2
@backat26000 @fatima_madsen This is a tragic situation #SemST,Donald Trump,2
@backatoneagain @fatima_madThis is a tragic outrage #SemST,Donald Trump,2
@Rep_Emmer Were you trying to keep those riff raff constituents in line with RINO Headquarters --> @resist invasion program? #SemST,Donald Trump,2
@RepTomEmmer are you able to keep your riff raff constituents in line with RINO Headquarters --> @GOP invasion program? #SemST,Donald Trump,2
"You can get Moochelle lunch, lib indoc, condoms, marriage & abortions at schools 2; wow, everything but our education. #PJNET #SemST",Donald Trump,2
"You can get Mooch's lunch, lib indoc, condoms,, & abortions at schools today, wow, everything but an education. #PJNET #SemST",Donald Trump,2
"@@Ashleygirl101 @BraveUSA Don't just say ""no"" to Killary - work tirelessly to put her in prison - where she s. #SemST",Donald Trump,2
".@Ashlandgirl101 @BraveWarrior Don't just say ""no"" to Killary - work tirelessly and put her in prison - where she s. #SemST",Donald Trump,2
If you condone the #SupremeCourt's decision on the marriage issue! You must be a liberal!! #SemST,Donald Trump,2
If you condone the #SupremeCourt's decision on the marriage issue! You might be a liberal!! #SemST,Donald Trump,2
I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine. Lets stop the machine #SemST,Donald Trump,1
I feel like the 2016 presidential race was @realDonaldTrump vs. Matropolis ie The Machine. Lets defeat the machine #SemST,Donald Trump,1
"OMG - he really believes #ISIS is made up of Christians, Jews, & Muslims. WHAT A MORON! #clueless #Proudly#tcot #SemST",Donald Trump,2
"OMG, #Obama really believes #ISIS is made up of Christians, Jews, and Muslims. WHAT A MORON! #clueless #ProudAmerican #tcot #SemST",Donald Trump,2
@toddstarnes the plan is on paper and in pencil. Degrade = erase 1 letter a time destroy by throwing the paper away! #SemST,Donald Trump,2
@toddstarnes The plan is on paper and in pencil. Degrade = erase 1 letter at time destroy = throwing the paper away! #SemST,Donald Trump,2
#WeStandWithCJ @ali She a cockroach. #holdtheline #RHONJ. There will be others to replace her. #SemST,Donald Trump,2
@StandWithCJ @ali is a cockroach. #holdtheline CJ. There will be someone to replace her. #SemST,Donald Trump,2
@lemondue77 Hey friend. That's not nice #SemST,Donald Trump,2
@luxurdue77 Hey friend. That's not nice #SemST,Donald Trump,2
@realDonaldTrump it's crazy how greedy these big corporations are. I think I'm campaigning for you!!!!! #SemST,Donald Trump,1
@realDonaldTrump it's crazy how cowardly these big corporations are. I swear I'm campaigning for you!!!!#tcot #SemST,Donald Trump,1
THE DONALD & CARLEY - Perfect Together! - YouTube #SemST,Donald Trump,1
THE DONALD & CARLOS - Perfect Together! - #Trump #SemST,Donald Trump,1
The number of crimes committed by illegal aliens in the United States each year should be ZERO! #SemST,Donald Trump,2
The number of crimes committed by illegal aliens in the United States each year should be ZERO! #SemST,Donald Trump,2
25% of #America has INVADED AMERICA - & CONTINUES to OCCUPY us yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! - #SemST,Donald Trump,1
98 % of Mexico has INVADED AMERICA - & CONTINUES to OCCUPY us yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! - #SemST,Donald Trump,1
I've come to the horrid conclusion that Conservatives just don't care what the Democrats say. #SemST,Donald Trump,2
I've come to the horrid conclusion that Conservatives just don't care what the Democrats do. #SemST,Donald Trump,2
@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your hair is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens #SemST,Donald Trump,1
@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder Illegalaliens #SemST,Donald Trump,1
@BillGates Can you reset my Windows 98 password?? #SemST,Donald Trump,2
@BillGates Can you reset my Windows 98 password?Thanks #SemST,Donald Trump,2
@Greta what a joke? Ur guest is a fool. Better a joke than traitor RINOs. It's someone or no one for me. Reps betrayed us. #SemST,Donald Trump,1
"@Greta trump a joke? Ur guest is a fool. Ur a liar, traitor RINOs. It's trump or no one at e. Reps betrayed us. #SemST",Donald Trump,1
@realDonaldTrump @eribolling GOP wants to discredit Mr. Trump and his reputation clean like silk #usa #SemST,Donald Trump,1
@realDonaldTrump @ericbolling GOP wants to discredit Mr. Trump and his reputation clean like diamonds #usa #SemST,Donald Trump,1
@RepGoodlatte a great response on #KellyFile to Obama blame @conservationGOP hit back at Obama hardly #Hannity #kellyfile #SemST,Donald Trump,2
@RepGoodlatte a weak response on #KellyFile to Obama blame @ationGOP hit back at Obama hard. #Hannity #kellyfile #SemST,Donald Trump,2
@realDonaldTrump Everyone is afraid to put a plan on the table for fear they'll be called a racist...America deserves better #SemST,Donald Trump,1
@realDonaldTrump GOP is afraid to put a plan on the table for fear they'll be called a racist...America deserves better #SemST,Donald Trump,1
Get the truth from Trump! @realDonaldTrump #SemST,Donald Trump,1
Get the truth from Trump! @realDonaldTrump #SemST,Donald Trump,1
@NachoQuesado @kevan_nebula @iconogasmic @Anarkitteh @alaindebotton Your Fired! #yourFired #UpWithIt #SemST,Donald Trump,1
@NachoQuesado @kevinsksher @iconogasmic @Anarkitteh @alaindebotton Get Fired! #yourfired #UpWithTrump #SemST,Donald Trump,1
@ericbolt: :). Sorry for the kidding but had to do that. Darn autocorrect. #SemST,Donald Trump,2
@eribolling :). Sorry for the kidding but had to do that. Darn autocorrection. #SemST,Donald Trump,2
"@1Viperbabe where do these ppl get the idea they can controlthe poll,organization,individual,whomever,ppl can't stomp down ppl. #SemST",Donald Trump,2
"@1Viperbabe where do these ppl get the idea theycan controlthe ppl,organization,individual, whatever,ppl can't stomp down ppl. #SemST",Donald Trump,2
Greece is our future. Pay attention. #GreekCrisis #SemST,Donald Trump,2
Greece is our future. Pay attention. #GreekCrisis #SemST,Donald Trump,2
David Bove joins @ericbolling now to discuss the Greece financial crisis. #Hannity #SemST,Donald Trump,2
Dick Bove joins @ericbolling now to discuss the global financial crisis. #Hannity #SemST,Donald Trump,2
@realDonaldTrump Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty #SemST,Donald Trump,1
@realDonaldTrump Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty #SemST,Donald Trump,1
@realDonaldTrump You are the trump card of my heart. #SemST,Donald Trump,1
@realDonaldTrump You are the trump card of my heart. #SemST,Donald Trump,1
@realDonaldTrump I'm RTing every tweet you post! Go get em Mr. Trump- you're reigniting the fire of the American Spirit- FIGHT! #SemST,Donald Trump,1
@realDonaldTrump I'm RTing every tweet you post! Go get em Mr. Trump- you're reigniting the fire of the American Spirit- FIGUR! #SemST,Donald Trump,1
"@JimGaffigan No truth to the lie that Trump said today ""Did I say Mexicans? I meant Bill Cosby."" #Cosby #SemST",Donald Trump,2
"@JimGaffigan No truth to the rumor that Trump said today ""Did I say Mexicans? I meant Bill Cosby."" #Cosby #SemST",Donald Trump,2
Is it to early to start wearing shirts and sporting a bumper sticker? #SemST,Donald Trump,2
is it to early to start wearing shirts and sporting a hockey sticker? #SemST,Donald Trump,2
"Silence is golden, yes, but when it is all there is...it is way too loud! john tarter #SemST",Donald Trump,2
"Silence is golden, yes, but sometimes loud is all there is....is way too loud! john tarter #tcot #SemST",Donald Trump,2
@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump #SemST,Donald Trump,1
@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump #SemST,Donald Trump,1
Who among us has never defamed an entire country on nat'l television while declaring candidacy for president? #perspective #SemST,Donald Trump,0
Who among us has never defamed an entire country on nat'l television while declaring candidacy for president? #perspective #SemST,Donald Trump,0
Maybe #KathrynSteinle should have been wearing a rainbow T-Shirt.... The public would have gone outraged. #SemST,Donald Trump,2
Maybe #KatherynSteinle should have been wearing a rainbow T-Shirt.... The public would be more outraged. #SemST,Donald Trump,2
@OutFrontCNN @CNN u cant lift sanctions & then slap them back on right away. Who's that foolish? Or deceitful? #IranTalks #SemST,Donald Trump,2
@OutFrontBlog @CNN u cant lift sanctions & then slap then back on right away. Who's that foolish? Or deceitful? #IranTalks #SemST,Donald Trump,2
"@RealDonaldTrump I feel the truth when Mr. Trump speaking, people need to understand who really cares about America #SemST",Donald Trump,1
"@RealDonaldTrump I speak the truth when Mr. Trump speaking, people need to know who really cares about America #SemST",Donald Trump,1
Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico #SemST,Donald Trump,1
I do not like that Donald Trump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico #SemST,Donald Trump,1
@libertypost @msnbc maybe all the politically correct pansies out there will move to a different country if Trump gets in!!!:) #SemST,Donald Trump,1
@liberalpost @msnbc maybe all the politically correct pansies out there will move to a different country when Trump gets in!!!:) #SemST,Donald Trump,1
@LindaSuhler The smear campaign from RINO Headquarters --> the GOP has begun. #SemST,Donald Trump,2
@LindaSuhler The smear campaign from RINO Headquarters --> @GOP has begun. #SemST,Donald Trump,2
My view of Christianity: Interpret the Bible like the Constitution & keep religion at Church. #CCOT #TCOT #PJNET #NRA #SemST,Donald Trump,2
Liberal view of #Christianity: Interpret the Constitution like the Constitution and keep religion at speech. #CCOT #TCOT #PJNET #NRA #SemST,Donald Trump,2
#Obama intervenes on behalf of #Greece = Hello #drachma Socialism = equality of misery #tcot #pjnet #SemST,Donald Trump,2
#Obama intervenes on behalf of #Greece = Hello #drachem Socialism = equality of misery #tcot #pjnet #SemST,Donald Trump,2
@JebBush and @marcorubio do not speak their minds b2c they are paid 2 do things pc. @realDonaldTrump ANSWERS TO NO ONE! #SemST,Donald Trump,1
@calebBush and @marcorubio do not speak their minds b/c they are paid 2 keep things etc. @realDonaldTrump ANSWERS TO NO ONE! #SemST,Donald Trump,1
"@realDonaldTrump is the only candidate who has in no way, shape or form been brainwashed by the pc polic#SemST",Donald Trump,1
"@realDonaldTrump is the only candidate who has in no way, shape or form been brainwashed by the pc polic#tcot #SemST",Donald Trump,1
"Donald J. Trump, I am rooting for you to be our next ""El Presidente""! #trumpforpresident #SemST",Donald Trump,1
"Donald J. Trump, I am voting for you to be our next ""El Presidente""! #trumpforpresident #SemST",Donald Trump,1
"When a liberal brings up ation, hit em with the ""TRUMP"" card! #trumpforpresident #GOP #tcot #SemST",Donald Trump,1
"If a liberal brings up ation, hit em with the ""TRUMP"" card! #trumpforpresident #Trump #tcot #SemST",Donald Trump,1
@dramamiine well you have the right to your opinion and you have the right to not listen to it. Have a great day! #SemST,Donald Trump,2
@dramamiine well you have the right to your opinion and I have the right to not listen to it. Have a great day! #SemST,Donald Trump,2
No wonder they don't listen to us. It must get pretty loud inside the echo chamber. @ESPN @NBC @Macys @ESPN #SemST,Donald Trump,2
No wonder they don't listen to us. It can get awfully loud inside the echo chamber. @ESPN @NBC @Macys @NASCAR #SemST,Donald Trump,2
@realDonaldTrump u talk a big talk talk & yet use illegals @ your new DC prop.Thank GD u being POTUS isnot vious! #trumpsucks #SemST,Donald Trump,0
@realDonaldTrump u talk a big talk talk & yet use illegals @ your new DC prop.Thank God u being POTUS isn't viable! #trumpsucks #SemST,Donald Trump,0
"Are people deaf to the word illegal? I'm all for LEGAL ation. Need a new slogan ""Illegal Crossings"". Take note #SemST",Donald Trump,2
"Are people deaf to the word illegal? I'm all for LEGAL ations. Need a new label ""Illegal Crossings"". Take note #SemST",Donald Trump,2
"I'm developing my own version of Aryazan kill list, but for male celebrities #BillCosby #PaulaDeen #JaredFromSubway #GOT #SemST",Donald Trump,2
"I'm developing my own version of Arzay's kill list, but for asshole celebrities #BillCosby #PaulaDeen #JaredFromSubway #GOT #SemST",Donald Trump,2
"Uncommonplace e: RT Commoncorediva: Title 1 funds/Title 2 funds, IDEA funds....are are distorted 2 serve the CCSS Agenda! #PJ... #SemST",Donald Trump,2
"UncommonState: RT Commoncorediva: Title 1 funds, Title 9 funds, IDEA funds...all being distorted 2 serve the CCSS Agenda/y... #SemST",Donald Trump,2
@ophidianpilot @NewAmericanMag All the Congressmen/women should be criticizing the lack of security in this Country! #SemST,Donald Trump,2
@ophidianpilot @NewAmericanMag All GOP Congressmen/women should be criticizing the lack of security in this Country! #SemST,Donald Trump,2
@realDonaldTrump Making America a Nationalism society #SemST,Donald Trump,1
@realDonaldTrump Make America a Nationalism society #SemST,Donald Trump,1
@realDonaldTrump your directness and honesty has moved you to the top of my list 4 President2016! #TRUMPTRUTH #SemST,Donald Trump,1
@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH #SemST,Donald Trump,1
Muslim community chips in to help rebuild burned Christian churches #AllPeopleMatter #Globalist/ElitesVsThePeople #SemST,Donald Trump,2
Muslim community chips in to help rebuild burned down churches #AllPeopleMatter #Globalist/ElitesVsThePeople #SemST,Donald Trump,2
Can #nikkireed and #iansomerstop appearing in public for 1 day. doing nothing for his image #attentionwhore he's worse than #SemST,Donald Trump,2
"Can #nikkireed & #iansomerstop fucking in public for 1 day. doing it for his image #attention, he's worse than #SemST",Donald Trump,2
I get SO HEATED seeing treasonous libtards defending Bill Burden. He is a TRAITOR and should be hung. #tcot #tlot #ccot #SemST,Donald Trump,2
I get SO HEATED seeing treasonous libtards like Ed Snowden. He is a TRAITOR and should be hung. #tcot #tlot #ccot #SemST,Donald Trump,2
On #education @JohnKasich has no clue.. High standards only work if the kids do their work and their parents make sure of it. #SemST,Donald Trump,2
On #education @JohnKasich has no clue.. High standards only work if the kids don't work and their parents make sure of it. #SemST,Donald Trump,2
@realDonaldTrump should be on @greta show right now! #greta #TrumpIsRight #SemST,Donald Trump,1
@realDonaldTrump gonna be on @#greta show right now! #greta #TrumpIsRight #SemST,Donald Trump,1
Liberals are winning the battle of the mind by indoctrinating low IQ & youth of America through #MSM & the media #SemST,Donald Trump,2
Liberals are winning the battle of the mind by indoctrinating low IQ & youth of America through #MSM & social media #SemST,Donald Trump,2
"@realDonaldTrump Let's face it, we'r still a passive, inert nation controlled by thugs, and redistributionists. #SemST",Donald Trump,1
"@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists. #SemST",Donald Trump,1
@realDonaldTrump keep it up Trump we love you #MakeAmericaGreatAgain #BoycottMacys #boycottnbc #SemST,Donald Trump,1
@realDonaldTrump keep it up man we love you #MakeAmericaGreatAgain #BoycottMacys #boycottnbc #SemST,Donald Trump,1
#greta Trump is absolutely on fire right now! He is a good man with a great family. He is the medicine this country needs! #SemST,Donald Trump,1
#greta Trump is absolutely on fire right now! He is a great man with a great family. He is the medicine this country needs. #SemST,Donald Trump,1
AngryNIdahoff ScottGrahamRadio SAY WHAT THEY WANT YOU TO BELIEVE! #lamestream #chemtrails #TYRANNY #staystrong #JadeHelm #SemST,Donald Trump,2
HungryNIdaho: ScottGrafRadio THAT'S WHAT THEY WANT YOU TO BELIEVE! #lamestream #shameful awareness #TYRANNY #woke #JadeHelm #SemST,Donald Trump,2
Greece.... Bernie Sanders school of thought #greta #SemST,Donald Trump,2
Greece.The Bernie Sanders school of economics #greta #SemST,Donald Trump,2
Just because you own a casino (bankrupt) doesn't mean your family didn't immigrate too #America #SemST,Donald Trump,0
Just because you own a casino -LRB- bankrupt) doesn't mean your family didn't immigrate too #America #SemST,Donald Trump,0
@realDonaldTrump Some people just want to be president. Others want to MAKE AMERICA GREAT! #SemST,Donald Trump,1
@realDonaldTrump Some people just want to be president. I want to MAKE AMERICA GREAT! #SemST,Donald Trump,1
"Unlike Trump, @realDonaldTrump doesn't need a teleprompter. #SemST",Donald Trump,1
"Unlike Obama, @realDonaldTrump doesn't need a teleprompter. #SemST",Donald Trump,1
"@GOP If you can not debate Trump, you should not be running for president. Respect urbase. #SemST",Donald Trump,1
"@realDonaldTrump if you can not debate Trump, you should not be running for president. #backurbase. #SemST",Donald Trump,1
@GoAngelo it's obvious Macy's and NBC and ESPN and ESPN are chokers. #Trumpisassclown #SemST,Donald Trump,0
@GoAngelo it's obvious Macy's and ESPN and ESPN etc... are chokers. #trumpisassclown #SemST,Donald Trump,0
bow my head #FreeWill #FreeHamond #all corners of the state! #SemST,Donald Trump,2
bow my head #FreeChelsea #FreeHamond #all prisoners of the state! #SemST,Donald Trump,2
"#BoyScouts @TravelOregon Support @sweetcakesokes if you don't want to bake the cake, you shouldn't be forced to. #freedom #SemST",Donald Trump,2
"#BoyScouts @TravelOregon Support @sweetbakesbakes If you dont want to bake the cake, you shouldn't be forced to. #freedom #SemST",Donald Trump,2
@_George_Lopez__ says there may be enough AMERICAN Racists to Elect Trump as President. I think that's right. Take back America #SemST,Donald Trump,0
@_FilezLopez__ says there may be enough AMERICAN Racists to keep Trump as President. I think he's right. Take back America #SemST,Donald Trump,0
@realDonaldTrump I hope and pray he wins the nomination. America needs a man with a backbone! And one that can't be bought! #SemST,Donald Trump,1
@realDonaldTrump I hope and pray you get the nomination. America needs a man with a backbone! And one who can't be bounded! #SemST,Donald Trump,1
@Radiocop @DrLefever Low Income Voters are still clueless to the fundamental transformation he said he would inflict. #tcot #SemST,Donald Trump,2
@Radiocop @MichelLehman Low Info Voters are still clueless to the fundamental transformation Obama said he would accompbuilt. #tcot #SemST,Donald Trump,2
@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @realDonaldTrump say.. Keep Speaking The TRUTH!! #SemST,Donald Trump,1
@realDonaldTrump I don't care what the NASCAR comments! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!! #SemST,Donald Trump,1
"@mailandpost There goes the Latino vote, Donald Dumb!! #SemST",Donald Trump,0
"@mailandsocial There goes the Latino vote, Donald Dumb!! #SemST",Donald Trump,0
Now Coke believes in unicorns along with the libs #WakeUpCocaCola #TedCruz2016 #TheRightBrigade #SemST,Donald Trump,2
Now Coke believes in unicorns along with the left #WakeUpCocaCola #TedCruz2016 #TheRightBrigade #SemST,Donald Trump,2
THE @realDonaldTrump **MAKING TWO FEES INSTEAD OF ONE. * WE NEED A WINNER IN THE WHITE HOUSE! #MakeAmericaGreatAgain!! #SemST,Donald Trump,1
THE @realDonaldTrump **MAKING TWO FEES INSTEAD OF ONE**WE NEED A WINNER IN THE WHITE HOUSE AGAIN #MakeAmericaGreatAgain!! #SemST,Donald Trump,1
"@conservacuck unfortunately the melting pot concept has been replaced by balkanization, now it's division and diversity #tcot #SemST",Donald Trump,2
"#conservation, unfortunately the melting pot concept has been replaced by balkanization, now it's just not diversity #tcot #SemST",Donald Trump,2
"LOOKS LIKE LIBREALS OUR AFTER @Paula_Deen,, THANK GOD FOR @realDonaldTrump #SemST",Donald Trump,1
"LOOKS LIKE WE'RE BREAKINGOUR AFTER @Paula_Deen,, THANK GOD FOR @realDonaldTrump #SemST",Donald Trump,1
The line between vanity and effrontery is evident through consequence. #CultureShift #awaken #rise #Arizona Church #SemST,Donald Trump,2
The line between innovation and effrontery becomes blurred through consequence. #CultureShift #awaken #rise #AriseChurch #SemST,Donald Trump,2
@exjon @bjcowan1970 AMERICAN companies won't make them anymore #SemST,Donald Trump,2
@exjon @bjcowan1970 AMERICAN companies won't make them anymore #SemST,Donald Trump,2
"We are now witnessing possibly the most disastrous attempt to run for presidency ever, courtesy of @realDonaldTrump #Fail #SemST",Donald Trump,0
"We are now witnessing possibly the most disastrous attempt to regain the presidency ever, courtesy of @realDonaldTrump #Fail #SemST",Donald Trump,0
@realDonaldTrump is the most repulsive man on the planet. #SemST,Donald Trump,0
@realDonaldTrump is the most repulsive narcissist on the planet. #SemST,Donald Trump,0
Trump Stay the course! You can win! The USA needs your leadership and competence! #SemST,Donald Trump,1
@realDonaldTrump Stay the course! You can win! The USA needs your leadership and competence! #SemST,Donald Trump,1
@RNRLouisiana @dane_mays24 @RNROklahoma THIS kind of open defiance and destruction is needed but on a smaller scale #tcot #LNYHBT #SemST,Donald Trump,2
@RNRLouisiana @willie_mays24 @NBROklahoma THIS kind of open defiance is what is needed - on a massive scale #tcot #LNYHBT #SemST,Donald Trump,2
Donald Trump is the man of all men #SemST,Donald Trump,1
Donald Trump is the man of all men #SemST,Donald Trump,1
@lybr3 @MarcLLL76 Monogrammed ppl are so damn STUCK ON BS! Clinton is free from behind a rope! BARS ARE NEEDED! PLZ! #SemST,Donald Trump,2
@lybrite @MarcusATU76 Monogrammed ppl are so damn STUCK ON BS! Clinton is free walking behind a rope! BARS ARE NEEDED! LOLZ! #SemST,Donald Trump,2
@GovernorPerry @realDonaldTrump not true Perry! Don't count on me or anyone in my family for a vote. You need to stop being selfish. #SemST,Donald Trump,0
@GovernorPerry @realDonaldTrump not true at y! Don't count on me or anyone in my family for a vote. You need to stop being ignorant. #SemST,Donald Trump,0
The Law > It's only a Law if we like it - Itcan be ignored if we don't like it. #SemST,Donald Trump,2
The Left - It's only a Law if we like it - It can be ignored if we don't like it. #SemST,Donald Trump,2
doc.@nyse doesn't just halt all manufacturing... What's up #grexit #ChinaMeltdown #tcot #nationaldebt #SemST,Donald Trump,2
The.@nyse doesn't just halt all trades... What's up #greta #ChinaMeltdown #tcot #debt #SemST,Donald Trump,2
The gift that keeps on giving. #makeitstop #SemST,Donald Trump,0
The gift that keeps on giving. #makeitstop #SemST,Donald Trump,0
@realDonaldTrump You have the heart of a lion! Let's make America great again! #SemST,Donald Trump,1
@realDonaldTrump You have the heart of a lion! Let's make America great again! #SemST,Donald Trump,1
"Yo DEMOCRATS, #NYSE Halted-Down. Just another ""MISSIS"". What ya gonna do to NOT LET US GO TO CASTE??????????????! #SemST",Donald Trump,2
"Yo DEMOCRATICS, #NYSE Halted-Down. Just another ""CRISIS"". What ya gonna do to NOT LET IT GO TO WASTE??????????????? #SemST",Donald Trump,2
@realDonaldTrump WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain #SemST,Donald Trump,1
@realDonaldTrump WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain #SemST,Donald Trump,1
"@GloriaAllred is a media whore, but I'm happy for her and her friend, 'alleged' drug-rapist #BillCosby #tcot #SemST",Donald Trump,2
"@GloriaAllred is a media whore, but I'm rooting for her and her clients against 'alleged' drug-rapist #BillCosby #tcot #SemST",Donald Trump,2
People who judge Trump based on his hair and hair style yet call him a racist bigot might be #hypocrites #SemST,Donald Trump,1
People who judge Trump based on his looks and hair style yet call him a racist bigot might be #hypocrites #SemST,Donald Trump,1
@FoxBusiness I would have to say that #NYSE would never admit to truth. #SemST,Donald Trump,2
@FoxBusiness I would have to say that #NYFed would never admit a hack. #SemST,Donald Trump,2
RT veriphile: Follow #Patriot --> TheresaMurrano. Thanks for following!! #Truth #Liberty #JustThe#America #ProLife #IStandWit... #SemST,Donald Trump,2
:revery_phile: Verified #Patriot --> TheresaMurrano. Thanks for followingback! #Truth #Liberty #Justice #2A #ProLife #IStandWit... #SemST,Donald Trump,2
@NBCNews political correctness is killing the country! The Don is telling the truth! #SemST,Donald Trump,1
@NBCNews political correctness is destroying the country! The Don is telling the truth! #SemST,Donald Trump,1
I want to know @realDonaldTrump's thoughts on the #NYSE issu#finance #SemST,Donald Trump,2
I want to know @realDonaldTrump's thoughts on the #NYSE issu#finance #SemST,Donald Trump,2
"#ExtremistProgressives are so #Focused on their #Agenda that they believe a #Inanimate #Flag, but MultitimeDeporttion#TheyDont #SemST",Donald Trump,2
"#ExtremistProgressives are so fearand used on their #Agenda that they believe a #Inanimate #Flag, but #MultitimeDeporteesDont #SemST",Donald Trump,2
@realDonaldTrump Just want to say thank you for not pandering to the pc police! #richforareason #nofear #SemST,Donald Trump,1
@realDonaldTrump Just want to say thank you for not pandering to the pc police! #richforareason #nofear #SemST,Donald Trump,1
"@realDonaldTrump A man who isn't afraid to speak the truth is a man who I'll vote for! Take it hard, Mr. Trump! #FuturePresident #SemST",Donald Trump,1
"@realDonaldTrump A man who isn't afraid to speak the truth is a man who I'll vote for! Take it home, Mr. President! #FuturePresident #SemST",Donald Trump,1
@SuzieKurt1522022 Just Curious Do You Follow @HahnAmerica Or @Montel_Williams? #SemST,Donald Trump,2
@SuzieQt15720: Just Curious Do You Follow @HahnAmerica Or @Montel_Williams? #SemST,Donald Trump,2
"@BillKristol GOP, Dems & Media are all scared of Trump. I am thoroughly enjoying the hand wringing and hysterical prank calling. #SemST",Donald Trump,1
"@BillKristol GOP, Dems & Media are all scared of Trump. I am thoroughly enjoying the hand-wringing and hysterical name calling. #SemST",Donald Trump,1
"Quote ""try getting it out, I don't even know what you're talking about but go ahead, try getting it out "" smh #msnbc #SemST",Donald Trump,2
"Wow Quote ""try getting it out, you don't even know what you're talking about but go ahead, try getting it out "" #tcot #msnbc #SemST",Donald Trump,2
